gisaid_collect_weekstartdate,gisaid_collect_yearweek,gisaid_country,All lineages,B.1.1.7,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,Other,P.1,P.2,owid_new_cases,owid_location,owid_population,who_region,owid_continent,sequences_over_new_cases,new_cases_per_mil,gisaid_lagdays_min,gisaid_lagdays_q1,gisaid_lagdays_median,gisaid_lagdays_q3,gisaid_lagdays_max
2019-12-23,2019-W52,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,38928341.0,Eastern Mediterranean,Asia,,0.0,,,,,
2019-12-23,2019-W52,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2877800.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Algeria,43851043.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,77265.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angola,32866268.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Anguilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anguilla,15002.0,,North America,,0.0,,,,,
2019-12-23,2019-W52,Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,97928.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina,45195777.0,Americas,South America,,0.0,,,,,
2019-12-23,2019-W52,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Armenia,2963234.0,Europe,Asia,,0.0,,,,,
2019-12-23,2019-W52,Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aruba,106766.0,,North America,,0.0,,,,,
2019-12-23,2019-W52,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,25499881.0,Western Pacific,Oceania,,0.0,,,,,
2019-12-23,2019-W52,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,9006400.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Azerbaijan,10139175.0,Europe,Asia,,0.0,,,,,
2019-12-23,2019-W52,Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahamas,393248.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Bahrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,1701583.0,Eastern Mediterranean,Asia,,0.0,,,,,
2019-12-23,2019-W52,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,164689383.0,South-East Asia,Asia,,0.0,,,,,
2019-12-23,2019-W52,Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barbados,287371.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Belarus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,9449321.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,11589616.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belize,397621.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,12123198.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bermuda,62273.0,,North America,,0.0,,,,,
2019-12-23,2019-W52,Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhutan,771612.0,South-East Asia,Asia,,0.0,,,,,
2019-12-23,2019-W52,Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bolivia,11673029.0,Americas,South America,,0.0,,,,,
2019-12-23,2019-W52,Bonaire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Bonaire Sint Eustatius and Saba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bonaire Sint Eustatius and Saba,26221.0,,North America,,0.0,,,,,
2019-12-23,2019-W52,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,3280815.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botswana,2351625.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,212559409.0,Americas,South America,,0.0,,,,,
2019-12-23,2019-W52,British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Brunei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brunei,437483.0,Western Pacific,Asia,,0.0,,,,,
2019-12-23,2019-W52,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,6948445.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burkina Faso,20903278.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,BurkinaFaso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burundi,11890781.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cambodia,16718971.0,Western Pacific,Asia,,0.0,,,,,
2019-12-23,2019-W52,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameroon,26545864.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,37742157.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cape Verde,555988.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cayman Islands,65720.0,,North America,,0.0,,,,,
2019-12-23,2019-W52,Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central African Republic,4829764.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chad,16425859.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,19116209.0,Americas,South America,,0.0,,,,,
2019-12-23,2019-W52,China,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,China,1439323774.0,Western Pacific,Asia,,0.0,18.0,22.25,26.5,30.75,35.0
2019-12-23,2019-W52,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,50882884.0,Americas,South America,,0.0,,,,,
2019-12-23,2019-W52,Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comoros,869595.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Congo,5518092.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Costa Rica,5094114.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Cote d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cote d'Ivoire,26378275.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Crimea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,4105268.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,11326616.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Curacao,164100.0,,North America,,0.0,,,,,
2019-12-23,2019-W52,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,875899.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,10708982.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Democratic Republic of Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Democratic Republic of Congo,89561404.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Democratic Republic of the Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,5792203.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Djibouti,988002.0,Eastern Mediterranean,Africa,,0.0,,,,,
2019-12-23,2019-W52,Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominica,71991.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,10847904.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,17643060.0,Americas,South America,,0.0,,,,,
2019-12-23,2019-W52,Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,102334403.0,Eastern Mediterranean,Africa,,0.0,,,,,
2019-12-23,2019-W52,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,6486201.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,1402985.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eritrea,3546427.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,1326539.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Eswatini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eswatini,1160164.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,114963583.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Faeroe Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Faeroe Islands,48865.0,,Europe,,0.0,,,,,
2019-12-23,2019-W52,Falkland Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Falkland Islands,3483.0,,South America,,0.0,,,,,
2019-12-23,2019-W52,Faroe Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fiji,896444.0,Western Pacific,Oceania,,0.0,,,,,
2019-12-23,2019-W52,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,5540718.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,67564251.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,French Guiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,French Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,French Polynesia,280904.0,,Oceania,,0.0,,,,,
2019-12-23,2019-W52,Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabon,2225728.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Gambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gambia,2416664.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,3989175.0,Europe,Asia,,0.0,,,,,
2019-12-23,2019-W52,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,83783945.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghana,31072945.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gibraltar,33691.0,,Europe,,0.0,,,,,
2019-12-23,2019-W52,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,10423056.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greenland,56772.0,,North America,,0.0,,,,,
2019-12-23,2019-W52,Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grenada,112519.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Guadeloupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,17915567.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Guernsey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guernsey,67052.0,,Europe,,0.0,,,,,
2019-12-23,2019-W52,Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,13132792.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Guinea Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea-Bissau,1967998.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guyana,786559.0,Americas,South America,,0.0,,,,,
2019-12-23,2019-W52,Guyane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,11402533.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,9904608.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,7496988.0,,Asia,,0.0,,,,,
2019-12-23,2019-W52,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,9660350.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,341250.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India,1380004385.0,South-East Asia,Asia,,0.0,,,,,
2019-12-23,2019-W52,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indonesia,273523621.0,South-East Asia,Asia,,0.0,,,,,
2019-12-23,2019-W52,Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iran,83992953.0,Eastern Mediterranean,Asia,,0.0,,,,,
2019-12-23,2019-W52,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,40222503.0,Eastern Mediterranean,Asia,,0.0,,,,,
2019-12-23,2019-W52,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,4937796.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Isle of Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isle of Man,85032.0,,Europe,,0.0,,,,,
2019-12-23,2019-W52,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,8655541.0,Europe,Asia,,0.0,,,,,
2019-12-23,2019-W52,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,60461828.0,Europe,Europe,,0.0,,,,,
2019-12-23,2019-W52,Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaica,2961161.0,Americas,North America,,0.0,,,,,
2019-12-23,2019-W52,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,126476458.0,Western Pacific,Asia,,0.0,,,,,
2019-12-23,2019-W52,Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jersey,101073.0,,Europe,,0.0,,,,,
2019-12-23,2019-W52,Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan,10203140.0,Eastern Mediterranean,Asia,,0.0,,,,,
2019-12-23,2019-W52,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,18776707.0,Europe,Asia,,0.0,,,,,
2019-12-23,2019-W52,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,53771300.0,Africa,Africa,,0.0,,,,,
2019-12-23,2019-W52,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2019-12-23,2019-W52,Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kuwait,4270563.0,Eastern Mediterranean,Asia,,0.0,,,,,
2019-12-23,2019-W52,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kyrgyzstan,6524191.0,Europe,Asia,,0.0,,,,,
2019-12-23,2019-W52,Laos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laos,7275556.0,Western Pacific,Asia,,0.0,,,,,
2019-12-23,2019-W52,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,1886202.0,Europe,Europe,,0.0,,,,,
